"Hathut Records"
"Havoc Records"
"Hazzard Records"
"Head Start Music Group"
"Headhunter Records"
"Headphone Dust"
"Headwrecker Records"
"Hear Music"
"Heart Warming"
"Heartbeat Records"
"Heaven Music"
"Heaven Records"
"Heavenly Records"
"Hebb Records"
"Hed Artzi Music"
"Hed Kandi"
"Heffa"
"Hefty Records"
"Heiress Records"
"Helicon Records"
"Hellcat Records"
"Hellhound Records"
"Hello CD of the Month Club"
"Hello Cleveland!"
"Hello Sir Records"
"Hellven"
"Hep-Me Records"
"Her Royal Majesty's Records"
"Herald AV Publications"
"Heritage Records"
"Heron Recordings"
"Herwin Records"
"Hevy Devy Records"
"Hi Life Recordings"
"Hi Records"
"Hib-Tone"
"Hickory Records"
"Hidden Beach Recordings"
"Hieroglyphics Imperium Recordings"
"High Street Records"
"High Two"
"High Powered Entertainment"
"Higher Ground Records"
"Higher Octave"
"Higher Step Records"
"Highland Records"
"HighTone Records"
"HIM International Music"
"Hi-n-Dry"
"Hip Records"
"Hip-O Records"
"Hipposonic Studios"
"Historical Records"
"Hit of the Week Records"
"Hive Records"
"HMV"
"Hobbledehoy Record Co."
"Hokey Pokey Records"
"Holiday Records"
"Hollywood Records"
"Holyground"
"Home Sweet Home Records"
"Homestead Records (1920s)"
"Homestead Records"
"Honest Don's Records"
"Honest Jon's"
"Hoo-Bangin' Records"
"Hood Musik Entertainment"
"Hoodywood Records"
"Hooj Choons"
"Hope Recordings"
"Hopeless Records"
"Horizon Records"
"Hosanna! Music"
"Hospital Records"
"Hostile Recordings"
"Hot Pot Music"
"Hot Wax Records"
"Hound Records"
"Household Name Records"
"Hugpatch Records"
"Human Condition Records"
"Human Imprint"
"Human Recordings"
"Humble Soul"
"Humming Bird Records"
"Hungaroton"
"Hungry Audio"
"Hush Records"
"Hushush"
"Hut Records"
"Hwem"
"Hybris"
"Hydra Head Records"
"Hymen Records"
"Hyperdub"
"Hyperion Records"
"Hyperium Records"
"Hypnos"
"Hypnotize Minds"
"H\303\244pna"
"I.R.S. Records"
"Iboga Records"
"ICC Records"
"Ice Age Entertainment"
"Ice Minus Recordings"
"Ice Records"
"Icon Records"
"Idea Records"
"Idol Records"
"III Records"
"Ill Will Records"
"Ill.Skillz Recordings"
"Illegal Art"
"Illegal Records"
"Illumina Records"
"Illuminating Technologies"
"Imaginary Records"
"Immediate Records"
"Immortal Records"
"Impact Records"
"Imperial Records"
"Imperial Records"
"Imperial Records"
"Imperial Records"
"Imprint Records"
"Impulse! Records"
"Imputor?"
"In Records"
"In the Red Records"
"The Inc. Records"
"Incentive Records"
"INCredible"
"Incus Records"
"Indecision Records"
"Indelica Records"
"Independiente Records"
"Indi Script Records"
"Indianola Records"
"Indica Records"
"Indirecto Records"
"Industrial Records"
"Inertia Distribution"
"Infectious Records"
"In-Fidelity Recordings"
"Infinity Recordings"
"Infrared"
"Initial Records"
"Inneractive Recordings"
"Innocent Records"
"Innova Recordings"
"INO Records"
"Inoxia Records"
"Inpop Records"
"Inside Recordings"
"InsideOut Music"
"InsideOut US"
"Instant Karma"
"Instinct Records"
"Intec Records"
"Integrity Asia"
"Integrity Media"
"Integrity Records"
"Intense Records"
"Intentcity Records"
"Interactive Jack Records"
"International Artists Records"
"International Artists"
"International Church Publications"
"International DeeJay Gigolo Records"
"Interphon Records"
"Interscope-Geffen-A&amp;M"
"Interscope Records"
"Intrada Records"
"Invictus Records"
"Invisible Agent"
"Invisible Records"
"Invisible Hands Music"
"Iodine Recordings"
"Ipecac Recordings"
"IROND Records Ltd."
"Ironworks"
"Isadora Records"
"Island Blue Records"
"The Island Def Jam Music Group"
"Island Masters"
"Island Records"
"Island Reggae Greats"
"Iso"
"Isolate Records"
"it Records"
"Ivy League Records"
"J Records"
"J Storm"
"Jackson Rubio"
"JAD Records"
"Jade Tree Records"
"Jagjaguwar"
"Jahtari"
"Jake Records"
"Jamaican Gold"
"Jamie Records"
"Janus Records"
"Jaro Medien"
"Jarrah Records"
"Jarring Effects"
"Jasmine Records"
"Jaus Records"
"JayTee Records"
"Jazz Records"
"Jazzaway Records"
"Jazzland Records (1960)"
"Jazzland Records (1997)"
"Jazzman Records"
"Jazzology Records"
"JDub Records"
"Jehova-Nisi Productions"
"Je m'en fish"
"Jeepster Records"
"JEMP Records"
"Jerden Records"
"Jericho Beach Music"
"Jester Records"
"Jesuit Music Ministry"
"Jet Records"
"Jet Set Records"
"Jettison"
"Jetydosa"
"Jewel Records"
"Jewel Records"
"Jewel Records"
"Jiggiri Records"
"Jim Henson Records"
"Jimmy Franks Recording Company"
"Jin Records"
"Jive Electro"
"Jive Records"
"JMT Records"
"J.O.B. Records"
"Joe &amp; Joey Records"
"Johann's Face Records"
"Johnny &amp; Associates"
"Joia"
"Joilicious Records"
"Josie Records"
"Joy Records"
"Joyful Noise Recordings"
"JSP Records"
"J &amp; S Records"
"Juana Records"
"Jubilee Records"
"Judd Records"
"Judgement Records"
"Jugoton"
"Juice Box Records"
"Juke Box Records"
"Jump Off Entertainment"
"Jump Records"
"Jump Start Records"
"Jungle Records"
"Junior Boy's Own"
"Just Music"
"Justablip Records"
"JYP Entertainment"
"!K7 Records"
"K&amp;K Verlagsanstalt"
"K Records"
"Kahvi"
"Kaifa Records"
"Kalakuta Republic"
"Kalophone Records"
"Kama Sutra Records"
"Kanine Records"
"Kapow Records"
"Kapp Records"
"Karmageddon Media"
"Karmic Hit"
"Kedar Records"
"Keen Records"
"Kelp Records"
"Kemado Records"
"Kennis Music"
"Kent Records"
"Key Sounds Label"
"Keynote Records"
"KFM Records"
"Ki/oon Records"
"Kickball Records"
"Kicking Mule Records"
"Kid Stuff Records"
"Kiddyphone"
"Kill Rock Stars"
"Kindercore Records"
"Kinematic320"
"Kinetic Records"
"King Mouse Records"
"King Records (USA)"
"King Records (Japan)"
"King Worldwide"
"Kirtland Records"
"Kiss The Stone Records"
"Kitchen Motors"
"Kitchenware Records"
"Kitsun\303\251 Music"
"Kittridge Records"
"Kitty Kitty Corporation"
"Kitty Play Records"
"Kitty-Yo"
"KLF Communications"
"KMB Jazz"
"Knee Deep Records"
"Knitting Factory"
"Knockout Entertainment"
"Knw-Yr-Own Records"
"Koch Distribution"
"Koch Entertainment"
"Koch Entertainment Canada"
"Koch International Records"
"Koch Publishing"
"Kokomo Records"
"Kold Sweat"
"Kommunion Recording Company"
"Kompakt"
"Kon Live Distribution"
"Kontor Records"
"Konvict Muzik"
"Koolarrow Records"
"Korova"
"Kranky"
"Krayola Records"
"Kross Over Entertainment"
"K-tel Records"
"Kung Fu Records"
"Kvitnu"
"La Tribu"
"Label Fandango"
"Labrador Records"
"LaFace Records"
"Laff Records"
"Lakeshore Records"
"Lakeside Records"
"La-La Land Records"
"LaSalle Records"
"Last Gang Records"
"Latent Recordings"
"Latino Buggerveil"
"Laurie Records"
"Lava Records"
"Le Grand Magistery"
"Leader Records (UK)"
"Leader Records (US)"
"Leaf Hound Records"
"The Leaf Label"
"Leath\303\274r Records"
"Leedon Records"
"Leeds Talk-O-Phone"
"LeFrak-Moelis Records"
"Legacy Recordings"
"Legend Recordings"
"Legion Records"
"Legit Ballin'"
"Lejal Genes"
"Lench Mob Records"
"Lengua Armada Discos"
"Lens Records"
"Les Disques du Crepuscule"
"Level Plane"
"Levelsound"
"Lex Records"
"LHI Records"
"Liberation Music"
"Liberation Records"
"Liberty &amp; Lament"
"Liberty Music Shop Records"
"Liberty Records"
"Library Records"
"Licking Fingers"
"Lifeforce Records"
"Light Records"
"Lil' Chief Records"
"Limb Music"
"Lime Studios"
"Limelight Records"
"Limp Records"
"Lincoln Records"
"Lingasong Records"
"Linn Records"
"Linus Entertainment"
"Lion Music"
"Liquid Sound Design"
"Liquid V"
"Liquor and Poker Music"
"Listenable Records"
"Little Blue Button Records"
"Little Marvel"
"Little Mountain Recordings"
"Little Red Button Records"
"Little Wonder Records"
"Live Reports"
"Livingroom Records"
"Lizard King Records"
"Load Records"
"Loaded Records"
"Lobster Records"
"LOCA Records"
"Locked On Records"
"Locust Music"
"Lodge Records"
"Lo-Fidelity Records"
"Lofton Creek Records"
"Lofty Storm Records"
"Logo Records"
"Lojinx"
"LO-MAX Records"
"London Records"
"London-Sire Records"
"Lonely Astronaut Records"
"Long Beach Records"
"Long Road Records"
"Longines Symphonette Society"
"Loningisa"
"Lo Recordings"
"Looking Glass Workshop"
"Lookout! Records"
"Loop Ash Records"
"Lo\303\266q Records"
"Lost &amp; Lonesome Recording Co."
"Lost Highway Records"
"Lost Language"
"Lotuspike"
"Loud Records"
"Love Is My Velocity"
"Love Kiss Music"
"Love Minus Zero Recordings"
"Love Police Records"
"Love Records"
"LoveCat Music"
"Lovely Music"
"Lowercase People Records"
"Low Life Records"
"Low Pressings"
"Low Transit Industries"
"LRRC (Luddite Rural Recording Cooperative)"
"LTM"
"Lu Pine Records"
"Luaka Bop"
"Lucid Records"
"Lucky Eleven Records"
"Lucky Four Records"
"Lucky Records"
"Lujo Records"
"Luxa Flex Records"
"Luke Records"
"Luke Skyywalker Records"
"Lungcast Records"
"Lyric Records (Germany)"
"Lyric Records (US)"
"Lyric Street Records"
"Lyrita Recorded Edition"
"M.A.C.E. Music"
"M&amp;G Records"
"M3 Records"
"Machete Music"
"Machine Shop Recordings"
"Machinery Records"
"MAD Dragon Records"
"Mad Eye Recordings"
"Madhouse Records"
"Madison Records"
"Magic Circle Music"
"Magick Eye Records"
"Magna Carta Records"
"Magnanimous Records"
"Magnatune"
"Magnet Records"
"Magpie Records"
"Mailboat Records"
"Main Rock Records"
"Mainstream Records"
"Maison De Soul"
"Majestic Record Corporation"
"Majestic Records"
"Majik Records"
"Major Minor Records"
"Major Records"
"Mala Records"
"Malaco Records"
"Malicious Records"
"Maloof Music"
"MAM Records"
"Mamlish Records"
"Mammoth Records"
"Mango Records"
"Manhattan Records"
"Manifesto Records"
"Manifold Records"
"Manimal Vinyl"
"Manna Music Inc"
"Manor Records"
"Man's Ruin Records"
"Manticore Records"
"Mantra Recordings"
"Manyc Records"
"MapleMusic Recordings"
"Maranatha! Music"
"Marian Records"
"Mariann Grammofon AB"
"Marina Records"
"Marine Parade Records"
"Maritime Records"
"Mark Five Records"
"Market Square Records"
"Marlin Records"
"Marrakesh Records"
"Marriage Records"
"Marsalis Music"
"Mash Down Babylon Records"
"Mashin' Duck Records"
"Mass Appeal Entertainment"
"Mas Flow Inc"
"mass mvmnt"
"Massacre Records"
"Mastercharge Records"
"Mastercuts"
"Masters of Hardcore"
"Masterworks Broadway Records"
"Masterworks Records"
"Matador Records"
"Matapop"
"Mate Recordings"
"Matrix Digital Audio Corporation"
"Matrix Music Marketing"
"Matsuri Productions"
"Matty Grooves Records"
"Maverick Records"
"Maximum Impact"
"MCA Nashville Records"
"MCA Records"
"Meanwhile..."
"Mechanikal Element Foundation"
"Medallion Records"
"Mediarts Records"
"Medium Productions"
"Mega Records"
"Megaforce Records"
"Megalith Records"
"Megarock Records"
"Mego"
"Melancholia Records"
"Mellowdrama Records"
"Melodeon Records"
"Melodia Records"
"Melodiya"
"Melotone Records (Australia)"
"Melotone Records (US)"
"Meltdown Records"
"Memento Materia"
"Memorandum Recordings"
"Memphis Industries"
"Menart Records"
"The Meny-X"
"Merciful Release"
"Merck Records"
"Mercury Nashville Records"
"Mercury Records"
"Merge Records"
"Meridian Records"
"Merovingian Music"
"Merrit Records"
"Messenger Records"
"Metal Blade Records"
"Metal Heaven"
"Metal Mind Productions"
"Metalheadz"
"Metatronix"
"Meteor Records"
"MeteorCity Records"
"Metro Recordings"
"Metro Records"
"Metroplex"
"Metropolis Records"
"MGM Distribution"
"MGM Records Nashville"
"MGM Records"
"Microearth Records"
"Microphone Records"
"Midas Records Nashville"
"Mid-Fi"
"Midhir Records"
"Middle Pillar Presents"
"Midi:Nette Records"
"Midijum Records"
"Midland International Records"
"Mighty Atom Records"
"Mighty Force Records"
"Milan Entertainment"
"Milan Records"
"Milestone Records"
"The Militia Group"
"Mille Pattes Records"
"Mille Plateaux"
"Millennium Records"
"Mimosa"
"Mindbender Records"
"Ministry of Sound"
"Minit Records"
"Mint Records"
"Minty Fresh"
"Minus"
"Minuswelt Musikfabrik"
"Misantrof ANTIRecords"
"Misra Records"
"Missing Link Records"
"Mission Records"
"Mnemosyne Productions"
"Mo' Wax"
"Mobile Fidelity Sound Lab"
"Moda Records"
"Mo-Da-Mu"
"Mode Records"
"Modern Records"
"Modular Recordings"
"Moist Music"
"Mojo Records"
"Mokum Records"
"MonarC Entertainment"
"Monarchy Music"
"Mondo Music Corporation"
"Mondo Records"
"Monika Enterprise"
"Monitor Records (New York)"
"Monkey Fuzz Records"
"Mono Vs Stereo"
"Montalban Hotel"
"Montauk Mantis"
"Monument Records"
"Moon Ska Records"
"Moon Ska World"
"Mooncrest Records"
"Moonfog Productions"
"Moonglow Records"
"The Moonshine Conspiracy"
"Moonshine Music"
"Mordam Records"
"Morr Music"
"Morrison Records"
"Mortarhate Records"
"Mortification Records"
"Mosaic Records"
"Moseley Shoals Records"
"Moserobie"
"Moshi Moshi Records"
"Moshpit Tragedy Records"
"Mosley Music Group"
"Mother Tongue Records"
"Motile"
"M\303\266tley Records"
"Motor Music Records"
"Motown Records"
"Mountain Apple Company"
"Mountain Records"
"MourningSound Records"
"Mousetrap Records"
"Mouseville"
"Move Records"
"Moving Shadow"
"Mr Bongo Records"
"Mr. Lady Records"
"Mt. Fuji Records"
"Mudhoney Records"
"Mulatta Records"
"Multiply Records"
"Mums Records"
"Murder Inc. Records"
"Murderecords"
"Murmur"
"Musart Records"
"Musea"
"Mush Records"
"Mushroom Records (Canada)"
"Mushroom Records"
"The Music Cartel"
"Music Brokers"
"Music for Missions"
"Music for Nations"
"Music for Pleasure"
"Music from the Corner"
"Music Maker"
"Music of Life"
"Music70"
"Musicor Records"
"Musicraft Records"
"Musketeer Records"
"Must Destroy"
"Mutant Pop Records"
"Mute Records"
"Mutha Records"
"My Dad Recordings"
"My Pal God Records"
"Myrrh Records"
"MySpace Records"
"Mystic Records"
"Mythical Records"
"Nacional Records"
"Naked Music"
"Naked Records"
"Napalm Records"
"Nappy Boy"
"Narada Productions"
"Nardis Records"
"Narita Records"
"Narnack Records"
"Nation Records"
"National Records"
"National Music Lovers Records"
"National Recording Corporation"
"Native Language Music"
"Nature Sounds"
"Nauscopy"
"Navarre Canada"
"Naxos Records"
"Naxos World"
"N-Coded Music"
"Nebula Records"
"Necropolis Records"
"Neighborhood Records"
"Nein Records"
"NEMS Enterprises"
"Neo Ouija"
"Neptune Records"
"Nero"
"Nerve Recordings"
"Nervous Records"
"Nervous Records"
"Net-Lab"
"netMusicZone Records"
"Nettwerk"
"Network 23"
"Network Records"
"Neurodisc Records"
"Neuronium Records"
"Neurot Recordings"
"Neutral Records"
"New Alliance Records"
"New Earth Records"
"New European Recordings"
"New Line Records"
"New Orleans Records"
"New Red Archives"
"New Renaissance Records"
"New West Records"
"New World Records"
"Newhouse Records"
"Newmemorabilia Records"
"NewPax Records"
"Nexsound"
"Next Plateau Records"
"Nextera"
"Nice Dreams Music"
"Nicola Delita"
"Niezale\305\274na Oficyna Wydawnicza CDN"
"Nighthawk Records"
"Nightshade Productions"
"Nihilist Records"
"Nilaihah Records"
"Nimbus Records"
"Ninja Tune"
"Ninthwave Records"
"Nitro Records"
"Nitto Records"
"Nitwit Records"
"Nixa Records"
"NK-Rock-City Records"
"NMC Music"
"No Face Records"
"No Fans Records"
"No Idea Records"
"No Limit Records"
"No Masters"
"No Milk Records"
"No Quarter Records"
"No Records"
"No Remorse Records"
"No U-Turn Recordings"
"Noh Poetry Records"
"Noise Records (Germany)"
"Noise Records (UK)"
"Noisebox Records"
"NoiTekk"
"Nonesuch Records"
"Nonzero Records"
"Nordskog Records"
"Noriq Records"
"Northern Records"
"NorthernBlues Music"
"NorthSide"
"Northwestside Records"
"Norton Records"
"Not Lame Recordings"
"Nothing Records"
"Nova Zembla"
"Novamute Records"
"Now &amp; Then Records"
"Now-Again Records"
"NPG Records"
"NRK Sound Division"
"NTD Records"
"Ntone"
"NTT Publishing Co."
"Nuchoon"
"Nuclear Blast"
"Nude Records"
"Nukleuz"
"Nuphonic"
"NUX Organization"
"Oasis Records"
"Obese Records"
"OBR Records"
"Obsessions"
"Octone Records"
"Ode Records"
"Odeon Records"
"Oedipus Records"
"Off Beat"
"Off Centaur Publications"
"Offkey Recordings"
"Og Music"
"Ogopa DJs"
"Ogun Records"
"Oh Boy Records"
"Okeh Records"
"Old Europa Cafe"
"Oldies-33"
"Oldies-45"
"Oliver Sudden Productions"
"Olivia Records"
"Om Records"
"On Ramp Records"
"OnClassical"
"Ondine"
"One Big Spark"
"One Eleven Records"
"One Little Indian Records"
"One Records"
"One Records"
"On-U Sound Records"
"Open Bar Entertainment"
"Open House Recording Company"
"Open Road Recordings"
"Open Sky Records"
"Opera Rara"
"Or Records"
"Orange Record Label"
"Orange Records"
"Orange Twin Records"
"The Orchard"
"ORFEO"
"Orfe\303\263n"
"Original Blues Classics"
"Original Jazz Classics"
"Original Sound"
"Oriole Records (U.S.)"
"Oriole Records (UK)"
"Orpheus Music"
"Osmose Productions"
"O.T. Recordings"
"Our Label Records"
"Out Here Records"
"Out of Line Music"
"Outlaw Recordz"
"Outpunk"
"Output Recordings"
"Outside Music"
"Overcoat Recordings"
"Ovum Recordings"
"Owl Studios"
"Oxford Records"
"OxRecs DIGITAL"
"Oxygen Music Works"
"Ozit Records"
"P572"
"Pablo Records"
"PachoPro"
"Pacific Front Recordings"
"Pacific Jazz Records"
"Pacific Records"
"Pagan Records"
"Page Music"
"Page One Records"
"Painted Smiles"
"Paisley Park Records"
"Palette Records"
"Palm Pictures"
"Palm Records"
"Palo Duro Records"
"Panart Records"
"The Pandarosa Recording Co."
"Pangea Recordings"
"Panic Button Records"
"Panorama Records"
"Pantone Music"
"Panzerfaust Records"
"Paper and Glue"
"Paper Bag Records"
"Paper Garden Records"
"Papillion Records"
"Parachute Records"
"Paramount Records"
"Paramount Records (1969)"
"Parasol Records"
"Park Records"
"Parlophone"
"Parrot Records"
"Partee Records"
"Pasadena Records"
"Path\303\251 Records"
"Pavement Records"
"Paw Tracks"
"Payless Entertainment"
"Peacefrog Records"
"Peaceville Records"
"Peacock Records"
"Peak Records"
"Peanuts &amp; Corn Records"
"Peerless Records"
"Penalty Records"
"Pendragon Records"
"Penny Farthing Records"
"People Mountain People Sea"
"People Records"
"Pepper Records"
"Perfect Game Recording Co."
"Perfect Records"
"Perfecto Records"
"Perhaps Transparent"
"Perishable Records"
"Perlon"
"Perspective Records"
"Peter Pan Records"
"PFull Entertainment"
"PGP-RTB"
"PGP-RTS"
"Phantasm Records"
"Phantom Records"
"Pharmacy Records"
"Phase 4 Stereo"
"Phil Spector International"
"Philadelphia International Records"
"Philly Groove Records"
"Philthy Rich Records"
"Philips Classics Records"
"Philips Records"
"Philles Records"
"Phillips International Records"
"Philo Records"
"pHluid"
"Phonogenic Records (UK)"
"Phonogram Records"
"Phonokol Records"
"Photo Finish Records"
"Phthalo"
"PIAS Recordings"
"Pi Recordings"
"Piccadilly Records"
"Piccolo Town"
"Pickled Egg Records"
"Pickwick Records"
"Piedmont Records"
"Pigs Whisker Music"
"Pilz"
"Pina Records"
"Pinacle Records"
"Pink and Black Records"
"Pink Biscuit Records"
"Pioneer Records"
"Pipeline Music"
"Piruh Recordings"
"Pivotal Rockordings"
"Placid Casual"
"Plainisphare"
"Plan 9 Records"
"Planet Dog"
"Planet Laz"
"Planet Mu"
"Planet Pimp Records"
"Plan-It-X Records"
"Plant Life Records"
"Plantation Records"
"Plastic Fantastic"
"Plastic Raygun"
"Plastiq Musiq"
"Platipus Records"
"Play It Again Sam"
"Playadel"
"Playboy Records"
"Playground Music Scandinavia"
"Playhouse Records"
"Playing Field Recordings"
"Playmaker Music"
"Playtone"
"Pleasuredisc Records"
"Plug Research"
"Plus 8"
"Pluto Records"
"Pneuma Recordings"
"POF Music"
"Point Blank Records"
"Point Music"
"Poison Ivy"
"Polar Music"
"Polo Grounds Music"
"Polydor Records"
"Polygon Records"
"PolyGram"
"Polyvinyl Record Co."
"Pony Canyon"
"Popfrenzy"
"Popsicle Records"
"Poptones"
"Pork Recordings"
"Portrait Records"
"Posh Boy Records"
"Positiva Records"
"Positive Tone"
"Positron! Records"
"Post Records"
"The Post War Blues"
"Postcard Records"
"Post-Parlo"
"PostPost Records"
"Potential Getaway Driver"
"Power It Up Records"
"Powerplant Music"
"Prank Records"
"Prawn Song Records"
"Prelude Records"
"Pressure Sounds"
"Prestige Records"
"Prikosnov\303\251nie"
"Primary Music"
"Prime Directive Records"
"Priority Records"
"Priory Records"
"Prism Records"
"Private Music"
"Private Stock Records"
"Probe Plus"
"Probe Records"
"Production House Records"
"Profane Existence Records"
"Profile Entertainment"
"Profile Records"
"ProgRock Records"
"Project Blowed"
"Projector Records"
"Projekt Records"
"Prometheus Records"
"Promot'Elle"
"Propeller Records"
"Propeller Records (Boston)"
"Prophet Entertainment"
"Prosthetic Records"
"Protest records"
"Protogen Records"
"PRT Records"
"PS Classics"
"PS Company"
"P.S.F. Records"
"PSI Records"
"Psychomania Records"
"Psychonaut Records"
"Psychopathic Records"
"Psycho+Logical-Records"
"Psy-Harmonics"
"Punk Core Records"
"Punknews Records"
"Purchase Records"
"Puritan Records"
"Purple City Music"
"Purple Feather Records"
"Purple Music Switzerland"
"Purple Records"
"Purple Ribbon Records"
"PUSA Inc."
"Putumayo World Music"
"P. W. Elverum &amp; Sun"
"PWL"
"Pye Golden Guinea Records"
"Pye International Records"
"Pye Records"
"Q Division Records"
"QN5 Music"
"QRS Records"
"Qualiton Records"
"Qualiton"
"Quality Records"
"Quango Music Group"
"Quannum Projects"
"Quarantine"
"Quarterstick Records"
"Queen Bee Entertainment"
"Queen Records"
"Queso Records"
"Quiet Storm Records"
"Quinlan Road"
"Quirkworks Laboratory Discs"
"Quote Unquote Records"
"Qwest Records"
"R&amp;S Records"
"Racetrack Records"
"Rabid Records"
"Radar Records"
"Radiant Future Records"
"Radiant Records"
"Radiex Records"
"Radikal Records"
"Radioactive Records"
"Radium 226.05"
"Ragged Flag"
"Ragnarock"
"Rainbow Records"
"Rainy Day Records"
"Rajon Music Group"
"RAK Records"
"Ralph Records"
"Ram Records (UK)"
"Ram Records (US)"
"Rama Records"
"Ramp Records"
"RandM Records"
"Random Disc Records"
"Range Life Records"
"Ranwood Records"
"Rap-A-Lot Records"
"Rare Earth Records"
"RAS Records"
"Rasa Music"
"Raster-Noton"
"Raven Records"
"Ravenous Records"
"RaveOn Records"
"Raw Elements"
"Raw Energy Records"
"Rawkus Records"
"Raymac Records"
"Razor &amp; Tie"
"Razormaid!"
"Razzia_Records"
"RCA Camden"
"RCA Nashville"
"RCA Records Group"
"RCA Records"
"RCA Red Seal Records"
"RCA Victrola"
"RCI Records"
"RCU Records"
"React Music Limited"
"React Records"
"Reaction Records"
"Ready Records"
"Ready Money Entertainment"
"Real Talk Entertainment"
"Real World Records"
"Really Useful Records"
"Rebel Records"
"Rebelle Records"
"Rebelles Europ\303\251ens"
"Recess Records"
"Recommended Records"
"Re-Constriction Records"
"Record Collection"
"Recorse Records"
"RecRec Music"
"Red Bird Records"
"Red Eye Records"
"Red Girl Records"
"RedHammer Records"
"Red Hot Records"
"Red House Records"
"Red Melon Records"
"Red Pajamas Records"
"Red Pony Records"
"Red Robin Records"
"Red Rooster Records"
"Red Star Records"
"Red Wharf"
"Redder Records"
"Redline Records"
"Rednetic Recordings"
"Reflective Records"
"Refuge Records"
"Regain Records"
"Regal Records (1914)"
"Regal Records (1920)"
"Regal Records (1921)"
"Regal Records (1946)"
"Regal Zonophone Records"
"Regency Records"
"Regent Records (UK)"
"Regent Records (US)"
"Regular Beat Recording Co."
"Rejoice Records"
"Rekords Rekords"
"Relapse Records"
"Relativity Records"
"Releasing Eskimo"
"Relentless Records"
"Relevant Label Group"
"Reliquias"
"Remedy Records"
"Remington Records"
"Remington-Morse Records"
"Remixed Records"
"Remote Control Records"
"Renaissance"
"Renaissance Records"
"Renegade Hardware"
"Repeat Records"
"Repertoire Records"
"Rephlex Records"
"Reprise Records"
"Republic Records"
"RES - Registrazioni e Suoni"
"Resipiscent"
"Resistance Records"
"Respect Records"
"Restless Records"
"Resurrection Records"
"Rethink"
"Retro Alternative Music"
"Retrospect Records"
"Reunion Records"
"Re-Up Records"
"Reveal Records Label"
"Revelation Records"
"Revenant Records"
"Reverberation"
"Revival Records"
"Rev-Ola Records"
"Revolution Records"
"R.E.X. Records"
"Rex Records (1912)"
"Rex Records (1933)"
"Rex Records (2001)"
"RFUGrey"
"Rhino Entertainment"
"Rhymesayers Entertainment"
"Rhythm King"
"Rhythm Zone"
"Rice Music"
"Ride Records"
"Righteous Babe Records"
"Rikos Records"
"Riot Boy Records"
"Riot City Records"
"Ripete Records"
"Rise Above Records"
"Rise Records"
"Riser Records"
"Rising Tide Records"
"Risky Records"
"Riva Records"
"Riverside Records"
"RKO/Unique Records"
"RMM Records &amp; Video"
"Roadrunner Records"
"Robber Baron Music"
"Robbins Entertainment"
"Robot Needs Home"
"Robotic Empire"
"Rob's House Records"
"Rob's Records"
"Roc-A-Fella Records"
"Rock Action Records"
"Rock Bottom Entertainment"
"Rock Machine Records"
"Rock Records"
"Rock Ridge Music"
"Rocket Records"
"Rocketown Records"
"Rockland Records"
"Rock-O-Rama Records"
"Roc-La-Familia"
"Rodven Records"
"ROIR"
"Rolling Stones Records"
"Romantic Air Recording Company"
"Romeo Records"
"Romophone"
"Ron Johnson Records"
"rooArt"
"Roomful of Sky Records"
"Roost/Royal Roost Records"
"Rooster Blues"
"Rootsy Records"
"Ropeadope Records"
"Rotana"
"Rotorelief"
"Rotters Golf Club"
"Rough Trade Records"
"Roul\303\251"
"Roulette Records"
"Rounder Records"
"Route 66 Records"
"Rowdy Records"
"Rowe Productions"
"Royal Empire Records"
"Royalty Records"
"RPM Records (UK)"
"RPM Records"
"RRO Entertainment"
"RRRecords"
"RS Music"
"R.S. Promotion"
"RSO Records"
"Rubber Jungle Records"
"Rubric Records"
"Ruby Records"
"Rude Awakening Presente"
"Rude Boy Records"
"Ruf Records"
"Ruff Ryders Entertainment"
"Ruffhouse Records"
"RuffNation Records"
"Rune Grammofon"
"Ruptured Ambitions Records"
"Rushmore Records"
"Russell Simmons Music Group"
"Rust Nashville"
"Ruthless Records"
"Ruthless Records (Chicago)"
"Rykodisc"
"S-Curve Records"
"S. Carter Records"
"S2S"
"S2 Records"
"Sacred Records"
"Sacred Bones Records"
"Saddle Creek Records"
"Sain"
"Saja Records"
"Salsoul Records"
"Samadhi Sound"
"Sanctuary Records"
"Sandy Records"
"Santorin"
"Sappy Records"
"SAR Records"
"Sarah Records"
"Sarathan Records"
"Saravah"
"Satellite Records"
"Savannah Records"
"Savoy Records"
"Savvy Records"
"Saw Recordings"
"SBK Records"
"Scared Records"
"Scarlet Records"
"Scat Records"
"Scepter Records"
"Schematic Records"
"Schirmer Records"
"Schism Records"
"Schlabbaduerst Rekkords"
"SCI Fidelity Records"
"Science Friction"
"Scitron"
"Scotti Brothers Records"
"Scratchie Records"
"Screwgun Records"
"Season of Mist"
"Secretly Canadian"
"Secrets of Sound"
"See For Miles Records"
"See Thru Broadcasting"
"Seed Records"
"Seeland Records"
"Selectric Records"
"Self Immolation"
"Sensory Overload Records"
"Sequel Records"
"Seraphim Records"
"Serious Business Records"
"Seriously Groovy"
"Serjical Strike Records"
"Service"
"Setanta Records"
"Seventh Level Records"
"Seventh Rule Recordings"
"Sex Tags Mania"
"Sh-K-Boom Records"
"Shady Records"
"Shanachie Records"
"Sheeba Records"
"Sheer Music"
"Sheer Sound"
"Shelflife Records"
"Shelter Records"
"Shifty Records"
